"FINESS";"NATURE_PRINCIPALE";"ANNEE_RECEPTION";"NB_EIGS_EN_COURS";"NB_EIGS_CLOTURE";"NB_EIAS_EN_COURS";"NB_EIAS_CLOTURE";"NB_EI_EN_COURS";"NB_EI_CLOTURE"
"630790715";Tensions sur l'offre;"2023";0;0;0;0;1;0
"630790780";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"630790780";Maltraitance;"2022";0;0;0;0;0;0
"630790988";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;1;0;0;0
"630791382";Radiovigilance;"2021";0;0;0;0;0;0
"630791481";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"630791580";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"630791580";Chute;"2022";0;1;0;0;0;0
"630791580";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"630791580";Mouvements sociaux;"2022";0;0;0;0;0;1
"630791580";Prise en charge médicamenteuse;"2023";0;0;1;0;0;0
"630791580";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"630791580";Sécurité des établissements et des organismes;"2023";0;0;0;0;1;0
"630791580";Tensions sur l'offre;"2022";0;0;0;0;0;1
"630791614";Tentative de suicide;"2023";1;0;0;0;0;0
"630791861";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"630791911";Défaillances techniques;"2023";0;0;0;0;1;0
"640000162";Alerte alimentaire;"2023";0;0;0;0;0;0
"640000162";Autre prise en charge;"2023";0;0;2;0;0;0
"640000162";Autre situation exceptionnelle;"2023";0;0;0;0;0;0
"640000162";Dengue;"2023";0;0;0;0;0;0
"640000162";Eaux de baignade (Eaux douces/Mer);"2022";0;0;0;0;0;0
"640000162";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"640000162";Exercices;"2023";0;0;0;0;0;0
"640000162";Fugue SDRE/SDJ/SDT;"2022";0;0;1;0;0;0
"640000162";Hépatite A;"2022";0;0;0;0;0;0
"640000162";Infection Invasive à Méningocoque (IIM);"2021";0;0;0;0;0;0
"640000162";Infection Sexuellement Transmissible;"2022";0;0;0;0;0;0
"640000162";Listériose;"2022";0;0;0;0;0;0
"640000162";Légionellose;"2022";0;0;0;0;0;0
"640000162";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"640000162";Rubéole;"2022";0;0;0;0;0;0
"640000162";Suicide;"2022";1;0;1;0;0;0
"640000162";Suspicion Creutzfeldt Jacob et autres encéphalopathies subaiguës spongiformes transmissibles humaines;"2022";0;0;0;0;0;0
"640000162";Tensions sur l'offre;"2022";0;0;0;0;4;0
"640000162";Tentative de suicide;"2022";1;0;0;0;0;0
"640000162";Tuberculose;"2023";0;0;0;0;0;0
"640000402";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"640000402";Tensions sur l'offre;"2022";0;0;0;0;0;1
"640000410";Tensions sur l'offre;"2023";0;0;0;0;1;0
"640000428";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"640000428";Infection associée aux soins (IAS) hors ES;"2023";0;0;0;0;0;0
"640000428";Maladie autres;"2022";0;0;0;0;0;0
"640000428";Tentative de suicide;"2023";1;0;1;1;0;0
"640000436";Fugue SDRE/SDJ/SDT;"2022";0;0;1;0;0;0
"640000436";Suicide;"2023";3;0;0;0;0;0
"640000600";Autres signaux;"2022";0;0;0;0;0;0
"640000600";Hépatite A;"2022";0;0;0;0;0;0
"640000600";Hépatite B;"2023";0;0;0;0;0;0
"640000600";Identitovigilance;"2023";0;0;0;0;0;0
"640000600";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"640000600";Listériose;"2022";0;0;0;0;0;0
"640000600";Légionellose;"2023";0;0;0;0;0;0
"640000600";Maladie autres;"2021";0;0;0;0;0;0
"640000600";Prise en charge chirurgicale;"2022";0;0;0;0;0;0
"640000600";RAPASAN (MT ou BMR);"2023";0;0;0;0;0;0
"640000600";Sécurité des réseaux et cyberattaques;"2021";0;0;0;0;1;0
"640000600";Tensions sur l'offre;"2022";0;0;0;0;4;0
"640000600";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"640000600";Tuberculose;"2023";0;0;0;0;0;0
"640005526";Défaillances techniques;"2023";0;0;0;0;1;0
"640006698";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;1;0
"640007308";Chute;"2023";0;0;1;0;0;0
"640007308";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640007696";Vols et falsifications d'ordonnances et de cartes professionnelles;"2023";0;0;0;0;1;0
"640008165";Vols et falsifications d'ordonnances et de cartes professionnelles;"2023";0;0;0;0;1;0
"640008298";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"640008298";Tentative de suicide;"2023";0;0;1;0;0;0
"640008348";Tensions sur l'offre;"2022";0;0;0;0;0;1
"640009049";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"640009049";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"640009049";Autre prise en charge;"2023";0;0;1;0;0;0
"640009049";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;2;0
"640009049";Tensions sur l'offre;"2023";0;0;0;0;1;1
"640009296";Vols et falsifications d'ordonnances et de cartes professionnelles;"2022";0;0;0;0;1;0
"640009528";Maltraitance;"2021";0;0;0;0;1;0
"640010518";Chute;"2023";0;0;1;0;0;0
"640010518";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"640010864";Vols et falsifications d'ordonnances et de cartes professionnelles;"2022";0;0;0;0;0;1
"640011581";Vols et falsifications d'ordonnances et de cartes professionnelles;"2023";0;0;0;0;1;0
"640012118";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640013371";Chute;"2021";0;0;0;1;0;0
"640013769";Acte(s) de violence autres;"2022";0;0;0;0;2;0
"640014098";Autre prise en charge;"2023";0;0;1;0;0;0
"640014098";Chute;"2023";0;0;1;0;0;0
"640014098";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"640014189";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"640014635";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2021";0;0;0;1;0;0
"640014635";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"640014635";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640014858";Acte(s) de violence autres;"2021";0;0;0;0;2;0
"640014858";Autres signaux;"2021";0;0;0;0;0;0
"640014858";Evénements/incidents dans une structure autres;"2022";0;0;0;0;1;0
"640015111";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640015202";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"640016739";Autre prise en charge;"2023";0;0;1;0;0;0
"640017620";Acte(s) de violence autres;"2023";0;0;0;0;4;0
"640017620";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"640017620";Autre prise en charge;"2022";0;0;0;1;0;0
"640017646";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"640017646";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;0;1
"640017646";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"640018206";Autre prise en charge;"2022";1;0;0;0;0;0
"640018206";Rougeole;"2021";0;0;0;0;0;0
"640018255";Suicide;"2022";1;0;0;0;0;0
"640018412";Légionellose;"2022";0;0;0;0;0;0
"640018412";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"640018412";Tuberculose;"2023";0;0;0;0;0;0
"640019162";Tentative de suicide;"2023";0;0;1;0;0;0
"640019394";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"640019923";Acte(s) de violence autres;"2023";0;0;0;0;1;2
"640019923";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"640019923";Autre situation exceptionnelle;"2023";0;0;0;0;0;0
"640020277";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"640780151";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"640780151";Tentative de suicide;"2021";0;0;0;1;0;0
"640780193";Acte(s) de violence autres;"2023";0;0;0;0;2;1
"640780193";Maltraitance;"2023";0;0;0;0;1;0
"640780292";IRA - Infection Respiratoire Aigue_V1;"2022";0;0;0;0;0;0
"640780490";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"640780516";Acte(s) de violence autres;"2023";0;0;0;0;1;2
"640780516";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"640780516";Tentative de suicide;"2023";0;0;1;0;0;0
"640780573";Autre prise en charge;"2022";0;0;0;1;0;0
"640780623";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;1;0;0;0
"640780649";Fausse route;"2023";1;0;0;0;0;0
"640780748";Tensions sur l'offre;"2022";0;0;0;0;1;0
"640780938";Autre prise en charge;"2023";0;0;1;0;0;0
"640780938";Prise en charge des cancers;"2023";0;0;1;0;0;0
"640780946";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"640781084";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"640781126";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"640781126";Maladie autres;"2022";0;0;0;0;0;0
"640781126";Prise en charge médicamenteuse;"2023";0;0;1;0;0;0
"640781225";Autre prise en charge;"2022";0;0;1;0;0;0
"640781225";Prise en charge en urgence;"2022";1;0;0;0;0;0
"640781407";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"640781431";Habitat insalubre;"2023";0;0;0;0;0;0
"640781514";Prise en charge médicamenteuse;"2023";0;0;2;0;0;0
"640781522";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"640781548";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"640781563";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;1
"640781571";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"640781605";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"640781605";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"640781605";Autres signaux;"2022";0;0;0;0;0;0
"640781605";Chute;"2023";0;0;1;0;0;0
"640781605";Tensions sur l'offre;"2022";0;0;0;0;1;0
"640781605";Tentative de suicide;"2022";0;0;1;1;0;0
"640781696";Maltraitance;"2022";0;0;0;0;0;1
"640781738";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;1;0
"640782025";Prise en charge médicamenteuse;"2022";0;0;1;0;0;0
"640782124";Suicide;"2022";0;0;0;1;0;0
"640784112";Acte(s) de violence autres;"2023";0;0;0;0;2;0
"640784187";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"640784237";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"640784245";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"640784278";Prise en charge en urgence;"2022";0;0;1;0;0;0
"640785416";Gale;"2022";0;0;0;0;0;0
"640785499";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"640785507";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"640785549";Tentative de suicide;"2022";0;0;0;1;0;0
"640785556";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"640785556";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"640785606";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"640785655";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;2;0;0;0
"640785655";Prise en charge médicamenteuse;"2023";0;0;1;0;0;0
"640785663";Chute;"2023";1;0;0;0;0;0
"640785663";Gale;"2022";0;0;0;0;0;0
"640785903";Acte(s) de violence autres;"2022";0;0;0;0;2;0
"640785903";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;1;0;0;0
"640785911";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"640785945";Fausse route;"2022";0;0;0;2;0;0
"640785945";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640785986";Tensions sur l'offre;"2022";0;0;0;0;0;1
"640786802";Chute;"2023";0;0;1;0;0;0
"640786802";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640786844";Tensions sur l'offre;"2022";0;0;0;0;0;1
"640787107";Tensions sur l'offre;"2023";0;0;0;0;1;0
"640787107";Vols et fraudes sur des produits de santé;"2022";0;0;0;0;1;0
"640787115";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"640790010";Maltraitance;"2022";0;0;0;0;0;1
"640790150";Maltraitance;"2023";0;0;0;0;1;0
"640790887";RAPASAN (MT ou BMR);"2022";0;0;0;0;0;0
"640791836";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;1
"640791935";Prise en charge médicamenteuse;"2022";1;0;0;0;0;0
"640791950";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640792909";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"640792909";Défaillances techniques;"2021";0;0;0;0;0;1
"640792909";Prise en charge médicamenteuse;"2023";0;0;1;0;0;0
"640794517";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"640794517";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"640794517";Maltraitance;"2022";0;0;0;0;0;1
"640794517";Tensions sur l'offre;"2022";0;0;0;0;0;1
"640794871";Gale;"2021";0;0;0;0;0;0
"640795761";Autres signaux;"2022";0;0;0;0;0;0
"640795761";Infection associée aux soins (IAS) hors ES;"2021";0;0;1;0;0;0
"640795837";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"640795837";Prise en charge diagnostique;"2023";1;0;0;0;0;0
"640795845";Autre prise en charge;"2022";0;0;0;1;0;0
"640795845";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"640795845";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"640795878";Chute;"2023";0;0;1;0;0;0
"640795878";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;1;0;0;0
"640795936";Condition d'exercice et de réglementation;"2022";0;0;0;0;0;1
"640795936";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"640795936";Tensions sur l'offre;"2022";0;0;0;0;0;1
"640796082";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"640796199";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"640796223";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"640797023";Présence de Légionelles;"2022";0;0;0;0;0;0
"640797148";Chute;"2022";0;0;1;0;0;0
"650000045";Brucellose;"2022";0;0;0;0;0;0
"650000045";Leptospirose;"2022";0;0;0;0;0;0
"650000045";Listériose;"2022";0;0;0;0;0;0
"650000045";Légionellose;"2022";0;0;0;0;0;0
"650000045";Maladie autres;"2022";0;0;0;0;0;0
"650000045";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"650000045";Toxi-Infection Alimentaire Collective (TIAC);"2021";0;0;0;0;0;0
"650000045";Tuberculose;"2022";0;0;0;0;0;0
"650000045";Tularémie;"2023";0;0;0;0;0;0
"650000060";Autre prise en charge;"2023";0;1;0;0;0;0
"650000060";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"650000060";Tensions sur l'offre;"2023";0;0;0;0;1;0
"650000417";Défaillances techniques;"2021";0;0;0;0;2;0
"650000417";Prise en charge en urgence;"2022";0;1;1;0;0;0
"650000417";Prise en charge périnatale;"2023";1;0;0;0;0;0
"650000417";Tensions sur l'offre;"2022";0;0;0;0;0;1
"650000417";Tuberculose;"2022";0;0;0;0;0;0
"650001423";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;1;0
"650004039";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"650004039";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"650004427";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650004427";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"650004609";Infection associée aux soins (IAS) en ES;"2023";0;0;0;2;0;0
"650005036";Chute;"2023";0;0;0;1;0;0
"650005036";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650005036";Défaillances techniques;"2021";0;0;0;0;1;0
"650005036";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"650005036";Infection associée aux soins (IAS) hors ES;"2023";0;0;1;0;0;0
"650005036";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;1;0
"650005192";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650005200";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650780141";Fausse route;"2023";1;0;0;0;0;0
"650780141";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"650780141";Listériose;"2022";0;0;0;0;0;0
"650780141";Prise en charge diagnostique;"2023";1;0;0;0;0;0
"650780398";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"650780505";Absenteisme;"2023";0;0;0;0;1;0
"650780505";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;2;0
"650780505";Maltraitance;"2021";0;0;0;0;1;0
"650780596";Gale;"2023";0;0;0;0;0;0
"650780729";Prise en charge psychiatrique;"2021";0;1;0;0;0;0
"650780778";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650780794";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;1
"650780877";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650780877";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"650780877";Prise en charge diagnostique;"2023";1;0;0;0;0;0
"650781057";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"650781057";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"650783749";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650783756";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"650783756";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"650783756";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"650783772";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650783772";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"650783780";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"650783798";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"650783798";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"650783806";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650783830";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650784218";Légionellose;"2022";0;0;0;0;0;0
"650784218";Tensions sur l'offre;"2022";0;0;0;0;0;1
"650784234";Tuberculose;"2023";0;0;0;0;0;0
"650785801";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650786064";Autre prise en charge;"2022";1;0;0;0;0;0
"650786064";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"650786650";Chute;"2022";0;1;0;0;0;0
"650786874";Evénements/incidents dans une structure autres;"2022";0;0;0;0;2;0
"650786973";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650786973";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"650786973";Mouvements sociaux;"2023";0;0;0;0;1;0
"650786973";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"650787195";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"650787211";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"650788250";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"650788458";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;0
"650788458";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"650788763";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"650788771";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"650788805";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"650788805";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"650788805";IRA - Infection Respiratoire Aigue_V1;"2022";0;0;0;0;0;0
"650789126";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650789175";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"650789696";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;1;0;0;0
"660000084";Chikungunya;"2023";0;0;0;0;0;0
"660000084";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"660000084";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"660000084";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"660000084";Listériose;"2023";0;0;0;0;0;0
"660000084";Légionellose;"2023";0;0;0;0;0;0
"660000084";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"660000084";Prise en charge diagnostique;"2022";0;1;0;0;0;0
"660000084";Prise en charge en urgence;"2022";0;4;0;0;0;0
"660000084";Signalement accéléré Chikungunya / Dengue / Zika;"2022";0;0;0;0;0;0
"660000084";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;1;0
"660000084";Tensions sur l'offre;"2022";0;0;0;0;1;0
"660000084";Tentative de suicide;"2023";1;0;0;0;0;0
"660000084";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"660000084";Tuberculose;"2023";0;0;0;0;0;0
"660000092";Autre prise en charge;"2023";8;1;0;0;0;0
"660000092";Prise en charge en urgence;"2023";1;0;0;0;0;0
"660000092";Prise en charge psychiatrique;"2023";1;7;0;0;0;0
"660000092";Suicide;"2022";0;0;0;0;0;0
"660000092";Tensions sur l'offre;"2023";0;0;0;0;2;0
"660000092";Tentative de suicide;"2023";2;4;0;0;0;0
"660000167";Autre prise en charge;"2023";0;0;1;0;0;0
"660000167";Parcours/Coopération interprofessionnelle;"2023";0;0;1;0;0;0
"660003880";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"660004763";Condition d'exercice et de réglementation;"2023";0;0;0;0;0;1
"660004763";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"660004763";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"660004839";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"660004896";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"660004912";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"660004912";Maltraitance;"2022";0;0;0;0;0;1
"660004938";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"660004938";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"660005166";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"660005323";Chute;"2022";0;0;1;0;0;0
"660005323";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"660005679";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"660005729";Acte(s) de violence autres;"2022";0;0;0;0;2;0
"660005976";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"660005984";Autre prise en charge;"2022";0;0;0;2;0;0
"660005984";Condition d'exercice et de réglementation;"2022";0;0;0;0;0;1
"660005984";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
